review_id,customer_id,product_id,review_date,rating,review_text,helpful_votes,verified_purchase
R03846,C00413,P0404,2023-01-12,3,"It is okay, nothing special.",48,1
R07907,C02642,P0796,2023-01-12,5,Amazing value for the price.,3,1
R08130,C04909,P0015,2023-01-12,3,"Average quality, meets expectations.",35,1
R14256,C06570,P0955,2023-01-12,5,"Excellent quality, fast shipping.",6,1
R06115,C04630,P0721,2023-01-12,5,"Excellent quality, fast shipping.",16,1
R22957,C08373,P0207,2023-01-12,1,Disappointed with the quality.,7,1
R11126,C02664,P0858,2023-01-12,4,Amazing value for the price.,27,1
R23305,C08524,P0336,2023-01-12,3,"Not bad, not great.",8,1
R19734,C05904,P0111,2023-01-12,4,Love it! Exactly what I needed.,27,1
R07667,C00158,P0931,2023-01-12,4,Amazing value for the price.,6,1
R07180,C07510,P0981,2023-01-12,5,Great product! Highly recommend.,2,1
R16884,C05817,P0349,2023-01-12,4,Great product! Highly recommend.,36,1
R11940,C02308,P0314,2023-01-13,4,"Excellent quality, fast shipping.",38,1
R21376,C02492,P0014,2023-01-13,3,"Not bad, not great.",30,1
R24624,C00815,P0829,2023-01-13,4,Amazing value for the price.,15,0
R04041,C09003,P0499,2023-01-13,4,"Excellent quality, fast shipping.",12,1
R07513,C03156,P0506,2023-01-13,4,"Excellent quality, fast shipping.",10,1
R18926,C08634,P0178,2023-01-13,5,"Excellent quality, fast shipping.",47,1
R21350,C00316,P0395,2023-01-13,2,Disappointed with the quality.,2,1
R23636,C06375,P0763,2023-01-13,3,"Average quality, meets expectations.",25,1
R02060,C07565,P0829,2023-01-13,4,Great product! Highly recommend.,18,1
R22753,C01998,P0767,2023-01-13,4,Amazing value for the price.,9,1
R15787,C01972,P0018,2023-01-13,4,Great product! Highly recommend.,32,1
R08135,C08074,P0710,2023-01-13,5,Perfect. Will buy again.,30,1
R17969,C02243,P0993,2023-01-13,3,Decent product for the price.,20,0
R12309,C01041,P0252,2023-01-13,3,"Average quality, meets expectations.",44,0
R12736,C08115,P0954,2023-01-13,5,"Excellent quality, fast shipping.",32,1
R05923,C08907,P0157,2023-01-13,2,Would not recommend. Poor value.,13,0
R23215,C06806,P0537,2023-01-13,1,Not as described. Returning it.,7,0
R12887,C09304,P0804,2023-01-13,3,"Average quality, meets expectations.",1,0
R10496,C00423,P0707,2023-01-13,4,Amazing value for the price.,44,1
R21328,C01681,P0767,2023-01-13,3,Fine for basic use.,3,1
R06695,C05756,P0960,2023-01-13,4,"Excellent quality, fast shipping.",19,0
R20946,C08074,P0727,2023-01-13,4,Amazing value for the price.,33,1
R14920,C05104,P0640,2023-01-13,5,Amazing value for the price.,28,0
R20796,C06403,P0123,2023-01-13,3,Fine for basic use.,41,1
R00664,C03569,P0614,2023-01-13,5,Perfect. Will buy again.,43,1
R22129,C02108,P0548,2023-01-13,2,Not as described. Returning it.,27,0
R07660,C07861,P0713,2023-01-13,4,Amazing value for the price.,41,1
R04790,C01393,P0536,2023-01-13,3,"Not bad, not great.",8,1
R03963,C02710,P0454,2023-01-13,2,Terrible experience. Avoid.,46,1
R02487,C09236,P0351,2023-01-13,4,Amazing value for the price.,24,1
R01397,C08067,P0369,2023-01-13,3,Decent product for the price.,13,1
R18982,C00519,P0031,2023-01-13,3,Decent product for the price.,28,1
R10612,C02376,P0431,2023-01-13,4,Love it! Exactly what I needed.,48,0
R11383,C05392,P0120,2023-01-13,1,Disappointed with the quality.,32,1
R08501,C05498,P0808,2023-01-13,5,Love it! Exactly what I needed.,29,1
R01430,C05559,P0688,2023-01-13,5,Great product! Highly recommend.,16,1
R16376,C07794,P0094,2023-01-14,3,Decent product for the price.,43,0
R12964,C00413,P0385,2023-01-14,3,"It is okay, nothing special.",28,1
R04983,C03016,P0498,2023-01-14,5,Great product! Highly recommend.,12,0
R02966,C04148,P0060,2023-01-14,3,Decent product for the price.,48,1
R00622,C03568,P0697,2023-01-14,1,Not as described. Returning it.,46,1
R16948,C05213,P0206,2023-01-14,4,Love it! Exactly what I needed.,30,0
R10833,C09862,P0369,2023-01-14,5,Love it! Exactly what I needed.,21,1
R19334,C04078,P0356,2023-01-14,3,"It is okay, nothing special.",35,0
R13714,C05837,P0560,2023-01-14,3,Fine for basic use.,8,1
R18689,C09470,P0872,2023-01-14,5,Perfect. Will buy again.,14,1
R19324,C03564,P0232,2023-01-14,5,Love it! Exactly what I needed.,23,0
R02057,C03279,P0228,2023-01-14,5,Amazing value for the price.,25,0
R24548,C04429,P0084,2023-01-14,5,Love it! Exactly what I needed.,15,1
R00082,C09045,P0822,2023-01-14,4,Great product! Highly recommend.,41,1
R06942,C02505,P0737,2023-01-14,4,"Excellent quality, fast shipping.",41,1
R23972,C06977,P0932,2023-01-14,4,Love it! Exactly what I needed.,20,1
R09803,C07873,P0759,2023-01-14,5,Love it! Exactly what I needed.,33,1
R08091,C07290,P0632,2023-01-14,5,Perfect. Will buy again.,5,1
R11659,C07597,P0785,2023-01-14,5,Love it! Exactly what I needed.,48,1
R13678,C02186,P0793,2023-01-14,3,Decent product for the price.,17,1
R15686,C03803,P0584,2023-01-14,4,Love it! Exactly what I needed.,9,1
R15314,C09288,P0877,2023-01-14,3,"Not bad, not great.",26,1
R15596,C03486,P0698,2023-01-14,4,Perfect. Will buy again.,44,0
R08684,C03679,P0436,2023-01-14,3,Fine for basic use.,8,0
R07113,C09632,P0843,2023-01-14,2,Not as described. Returning it.,49,0
R02683,C02399,P0816,2023-01-14,4,Perfect. Will buy again.,27,1
R22878,C04710,P0365,2023-01-14,1,Not as described. Returning it.,34,1
R11001,C00606,P0941,2023-01-14,4,Love it! Exactly what I needed.,45,0
R19951,C05156,P0396,2023-01-14,3,"Average quality, meets expectations.",42,1
R21391,C07433,P0007,2023-01-14,1,Terrible experience. Avoid.,21,0
R04894,C00238,P0566,2023-01-14,1,Would not recommend. Poor value.,39,1
R01326,C06641,P0273,2023-01-14,5,Amazing value for the price.,46,1
R18472,C05825,P0304,2023-01-14,3,"Not bad, not great.",8,1
R03103,C07629,P0182,2023-01-14,2,Disappointed with the quality.,26,1
R11158,C00527,P0461,2023-01-14,4,Great product! Highly recommend.,30,1
R09751,C06475,P0410,2023-01-14,3,"Average quality, meets expectations.",15,1
R03387,C04051,P0184,2023-01-14,4,"Excellent quality, fast shipping.",28,1
R22584,C01483,P0978,2023-01-14,4,Great product! Highly recommend.,41,1
R21767,C04140,P0514,2023-01-15,4,Love it! Exactly what I needed.,2,1
R04497,C09589,P0492,2023-01-15,3,Fine for basic use.,27,1
R16289,C08243,P0506,2023-01-15,3,Fine for basic use.,25,1
R24048,C01672,P0941,2023-01-15,3,"Average quality, meets expectations.",42,1
R01532,C05941,P0967,2023-01-15,3,"Not bad, not great.",20,1
R16878,C06797,P0915,2023-01-15,3,"Not bad, not great.",47,1
R00127,C08060,P0008,2023-01-15,3,"It is okay, nothing special.",35,1
R07984,C06280,P0608,2023-01-15,3,"Average quality, meets expectations.",9,1
R19171,C02082,P0383,2023-01-15,4,"Excellent quality, fast shipping.",38,0
R15374,C08482,P0126,2023-01-15,5,Love it! Exactly what I needed.,48,1
R09014,C08312,P0160,2023-01-15,5,Great product! Highly recommend.,25,1
R06210,C02665,P0960,2023-01-15,4,Amazing value for the price.,44,1
R21506,C05784,P0985,2023-01-15,4,Love it! Exactly what I needed.,16,0
R10358,C04768,P0166,2023-01-15,2,Terrible experience. Avoid.,13,1
R00959,C08541,P0505,2023-01-15,2,Not as described. Returning it.,30,1
R06488,C01880,P0049,2023-01-15,4,Amazing value for the price.,27,1
R16054,C06516,P0324,2023-01-15,4,Great product! Highly recommend.,8,1
R02513,C08191,P0390,2023-01-15,4,Amazing value for the price.,17,1
R15320,C04816,P0955,2023-01-15,5,"Excellent quality, fast shipping.",49,1
R18907,C08185,P0970,2023-01-15,4,Love it! Exactly what I needed.,8,0
R13756,C07139,P0770,2023-01-15,4,Amazing value for the price.,2,0
R15056,C07593,P0857,2023-01-15,3,"It is okay, nothing special.",39,0
R13810,C04690,P0686,2023-01-15,2,Terrible experience. Avoid.,10,1
R08164,C00212,P0519,2023-01-15,3,"Average quality, meets expectations.",26,0
R00500,C09826,P0440,2023-01-15,2,Terrible experience. Avoid.,14,0
R13350,C02191,P0885,2023-01-15,2,Terrible experience. Avoid.,30,1
R09483,C03609,P0757,2023-01-15,4,Amazing value for the price.,48,1
R01953,C02781,P0920,2023-01-15,3,"It is okay, nothing special.",5,0
R13467,C01289,P0306,2023-01-15,3,Fine for basic use.,24,1
R06669,C04313,P0099,2023-01-15,3,"Average quality, meets expectations.",14,0
R05351,C06358,P0425,2023-01-15,2,Disappointed with the quality.,25,1
R07120,C06359,P0959,2023-01-15,5,Amazing value for the price.,29,1
R18749,C07541,P0269,2023-01-15,3,"Average quality, meets expectations.",21,0
R03018,C08961,P0444,2023-01-15,4,Perfect. Will buy again.,13,1
R19218,C02925,P0196,2023-01-15,3,Decent product for the price.,36,0
R01605,C03165,P0932,2023-01-15,5,Love it! Exactly what I needed.,40,1
R18532,C01620,P0353,2023-01-15,4,Amazing value for the price.,47,1
R07869,C00487,P0032,2023-01-15,2,Broke after a week of use.,13,1
R05355,C01006,P0122,2023-01-16,4,Perfect. Will buy again.,36,1
R14997,C08212,P0844,2023-01-16,3,Fine for basic use.,41,1
R00207,C05221,P0718,2023-01-16,3,Fine for basic use.,7,1
R04385,C07246,P0772,2023-01-16,2,Would not recommend. Poor value.,11,1
R19913,C06061,P0530,2023-01-16,2,Disappointed with the quality.,30,1
R08040,C02462,P0923,2023-01-16,2,Would not recommend. Poor value.,28,0
R17758,C05817,P0384,2023-01-16,5,Love it! Exactly what I needed.,47,1
R23328,C05919,P0908,2023-01-16,4,"Excellent quality, fast shipping.",42,1
R21401,C05232,P0428,2023-01-16,5,"Excellent quality, fast shipping.",1,1
R22817,C07624,P0826,2023-01-16,3,Fine for basic use.,11,1
R07313,C01976,P0612,2023-01-16,3,"Average quality, meets expectations.",4,1
R16998,C05294,P0568,2023-01-16,1,Not as described. Returning it.,10,1
R00852,C01587,P0342,2023-01-16,4,Amazing value for the price.,32,1
R21978,C08887,P0805,2023-01-16,3,"Not bad, not great.",31,1
R05204,C09024,P0100,2023-01-16,2,Not as described. Returning it.,27,0
R02635,C02224,P0362,2023-01-16,5,"Excellent quality, fast shipping.",28,1
R18060,C00469,P0079,2023-01-16,4,"Excellent quality, fast shipping.",46,0
R03129,C00803,P0980,2023-01-16,3,"Not bad, not great.",34,1
R20660,C07034,P0284,2023-01-16,2,Disappointed with the quality.,34,0
R23231,C09174,P0210,2023-01-16,3,"It is okay, nothing special.",41,1
R06139,C07319,P0147,2023-01-16,5,Perfect. Will buy again.,8,1
R16639,C04341,P0872,2023-01-16,5,"Excellent quality, fast shipping.",31,0
R13020,C08091,P0033,2023-01-16,3,"Not bad, not great.",6,1
R13086,C08244,P0268,2023-01-16,3,"Average quality, meets expectations.",33,1
R06958,C03369,P0559,2023-01-16,3,Fine for basic use.,0,1
R02019,C07265,P0817,2023-01-16,4,Amazing value for the price.,20,1
R23971,C02923,P0283,2023-01-16,3,Decent product for the price.,2,1
R06072,C02757,P0190,2023-01-16,3,Fine for basic use.,32,1
R09952,C01596,P0414,2023-01-16,1,Disappointed with the quality.,47,1
R24071,C07350,P0129,2023-01-16,4,Love it! Exactly what I needed.,32,1
R10401,C09675,P0619,2023-01-16,5,"Excellent quality, fast shipping.",40,1
R24771,C00346,P0641,2023-01-17,5,"Excellent quality, fast shipping.",40,1
R03307,C03162,P0365,2023-01-17,1,Disappointed with the quality.,2,1
R00247,C09482,P0303,2023-01-17,4,Amazing value for the price.,31,1
R09757,C07873,P0318,2023-01-17,3,Fine for basic use.,27,1
R11218,C09939,P0280,2023-01-17,2,Broke after a week of use.,2,1
R22385,C08275,P0395,2023-01-17,3,"It is okay, nothing special.",18,1
R21202,C05188,P0696,2023-01-17,3,"Average quality, meets expectations.",7,1
R22146,C03477,P0532,2023-01-17,2,Broke after a week of use.,32,1
R02401,C04861,P0971,2023-01-17,4,Perfect. Will buy again.,26,1
R06898,C01948,P0526,2023-01-17,3,Fine for basic use.,0,1
R08901,C00239,P0343,2023-01-17,5,Perfect. Will buy again.,28,1
R05303,C01776,P0567,2023-01-17,4,"Excellent quality, fast shipping.",16,0
R12081,C06283,P0134,2023-01-17,5,Amazing value for the price.,44,1
R05887,C04579,P0380,2023-01-17,5,Perfect. Will buy again.,39,1
R20855,C07443,P0025,2023-01-17,4,Perfect. Will buy again.,21,1
R06058,C00652,P0764,2023-01-17,4,Amazing value for the price.,48,1
R19824,C00097,P0554,2023-01-17,5,"Excellent quality, fast shipping.",7,1
R16723,C03756,P0691,2023-01-17,1,Terrible experience. Avoid.,7,1
R11665,C08593,P0349,2023-01-17,2,Terrible experience. Avoid.,44,1
R15100,C05648,P0710,2023-01-17,4,Perfect. Will buy again.,36,1
R20905,C05275,P0501,2023-01-17,3,"Not bad, not great.",21,1
R05713,C08538,P0130,2023-01-17,1,Not as described. Returning it.,44,1
R21115,C03893,P0177,2023-01-17,4,Perfect. Will buy again.,28,0
R07711,C09471,P0525,2023-01-17,4,Great product! Highly recommend.,3,1
R19201,C08878,P0190,2023-01-17,4,Perfect. Will buy again.,9,1
R16675,C08812,P0633,2023-01-17,4,Love it! Exactly what I needed.,16,1
R21644,C00419,P0514,2023-01-17,4,Love it! Exactly what I needed.,44,0
R23783,C02020,P0409,2023-01-17,5,Love it! Exactly what I needed.,47,1
R19595,C03987,P0973,2023-01-17,5,"Excellent quality, fast shipping.",49,1
R00742,C08386,P0426,2023-01-17,3,Decent product for the price.,45,1
R04533,C07799,P0738,2023-01-17,3,Decent product for the price.,17,1
R24004,C09788,P0366,2023-01-17,3,"Average quality, meets expectations.",4,1
R08245,C07667,P0668,2023-01-17,3,Decent product for the price.,43,1
R02362,C04192,P0662,2023-01-17,5,Love it! Exactly what I needed.,26,0
R01770,C01089,P0699,2023-01-17,4,Amazing value for the price.,26,0
R12045,C03373,P0849,2023-01-17,2,Disappointed with the quality.,4,1
R07265,C08838,P0303,2023-01-18,4,Love it! Exactly what I needed.,35,1
R13562,C08627,P0914,2023-01-18,5,Great product! Highly recommend.,18,1
R16321,C00781,P0502,2023-01-18,3,"Not bad, not great.",7,1
R03541,C00858,P0965,2023-01-18,3,"Not bad, not great.",20,1
R18851,C00130,P0325,2023-01-18,5,Amazing value for the price.,2,1
R17614,C03851,P0153,2023-01-18,4,"Excellent quality, fast shipping.",4,1
R23160,C02533,P0433,2023-01-18,4,"Excellent quality, fast shipping.",38,1
R10908,C05168,P0798,2023-01-18,3,"It is okay, nothing special.",20,0
R06089,C05997,P0771,2023-01-18,3,"Not bad, not great.",30,1
R19423,C01684,P0693,2023-01-18,4,"Excellent quality, fast shipping.",17,0
R21207,C05042,P0222,2023-01-18,4,Perfect. Will buy again.,14,1
R21444,C02347,P0951,2023-01-18,3,Fine for basic use.,23,1
R23140,C07790,P0166,2023-01-18,2,Terrible experience. Avoid.,49,0
R13954,C09363,P0598,2023-01-18,2,Not as described. Returning it.,10,1
R24309,C08128,P0070,2023-01-18,5,Great product! Highly recommend.,20,1
R02386,C09094,P0597,2023-01-18,4,Amazing value for the price.,48,0
R10078,C09518,P0862,2023-01-18,4,Amazing value for the price.,31,1
R01460,C00861,P0565,2023-01-18,4,Amazing value for the price.,28,0
R12161,C04262,P0864,2023-01-18,4,Great product! Highly recommend.,49,1
R12113,C02097,P0756,2023-01-18,4,"Excellent quality, fast shipping.",1,1
R19436,C01276,P0284,2023-01-18,2,Would not recommend. Poor value.,46,1
R15338,C02143,P0024,2023-01-18,2,Would not recommend. Poor value.,36,1
R09639,C05721,P0786,2023-01-18,4,Great product! Highly recommend.,37,1
R11952,C03223,P0666,2023-01-18,3,"Not bad, not great.",16,1
R15188,C02139,P0143,2023-01-18,4,Perfect. Will buy again.,18,1
R17197,C02382,P0846,2023-01-18,4,Great product! Highly recommend.,32,0
R16242,C00408,P0939,2023-01-19,3,"Not bad, not great.",34,1
R08092,C02494,P0046,2023-01-19,3,Fine for basic use.,15,1
R09241,C03060,P0197,2023-01-19,3,"Average quality, meets expectations.",46,1
R19572,C01759,P0933,2023-01-19,3,"Not bad, not great.",32,0
R13807,C01505,P0171,2023-01-19,4,Perfect. Will buy again.,22,0
R20346,C01389,P0554,2023-01-19,2,Disappointed with the quality.,19,1
R03094,C08455,P0081,2023-01-19,2,Would not recommend. Poor value.,34,1
R15748,C00029,P0250,2023-01-19,4,Amazing value for the price.,10,1
R21191,C08604,P0605,2023-01-19,4,Love it! Exactly what I needed.,30,1
R01253,C04287,P0049,2023-01-19,4,Love it! Exactly what I needed.,41,1
R01491,C09056,P0343,2023-01-19,3,"Average quality, meets expectations.",14,1
R09844,C00803,P0307,2023-01-19,4,Perfect. Will buy again.,41,1
R02842,C03012,P0523,2023-01-19,3,"Average quality, meets expectations.",19,1
R14928,C04847,P0936,2023-01-19,3,Decent product for the price.,29,0
R15229,C07942,P0100,2023-01-19,3,Fine for basic use.,20,1
R23115,C03255,P0054,2023-01-19,2,Broke after a week of use.,48,1
R11355,C02911,P0153,2023-01-19,4,"Excellent quality, fast shipping.",27,1
R08192,C09475,P0072,2023-01-19,3,"It is okay, nothing special.",1,1
R07326,C04367,P0178,2023-01-19,5,"Excellent quality, fast shipping.",42,1
R04742,C06059,P0411,2023-01-19,3,Decent product for the price.,6,0
R19766,C04776,P0251,2023-01-19,1,Terrible experience. Avoid.,29,1
R09928,C04865,P0147,2023-01-19,5,Perfect. Will buy again.,3,1
R19031,C07838,P0343,2023-01-19,5,Love it! Exactly what I needed.,13,1
R08250,C03834,P0927,2023-01-19,4,Amazing value for the price.,24,1
R02999,C03587,P0959,2023-01-19,5,Amazing value for the price.,20,1
R14809,C08927,P0953,2023-01-19,4,Great product! Highly recommend.,27,1
R24765,C01275,P0033,2023-01-19,2,Not as described. Returning it.,2,1
R22353,C02443,P0689,2023-01-19,3,"Average quality, meets expectations.",23,1
R04949,C06232,P0646,2023-01-19,3,Decent product for the price.,26,0
R22442,C08376,P0033,2023-01-19,3,"Average quality, meets expectations.",21,1
R17361,C03977,P0893,2023-01-19,5,"Excellent quality, fast shipping.",25,1
R19490,C00643,P0129,2023-01-19,4,Amazing value for the price.,33,1
R00100,C07147,P0469,2023-01-19,5,"Excellent quality, fast shipping.",16,0
R22575,C04798,P0937,2023-01-19,4,Amazing value for the price.,24,1
R16996,C04957,P0864,2023-01-20,4,Great product! Highly recommend.,27,0
R21690,C08748,P0375,2023-01-20,4,Amazing value for the price.,34,0
R06753,C03218,P0026,2023-01-20,5,Great product! Highly recommend.,22,1
R02494,C03557,P0934,2023-01-20,5,Great product! Highly recommend.,46,1
R18563,C09940,P0097,2023-01-20,2,Not as described. Returning it.,25,0
R19209,C04881,P0007,2023-01-20,3,"Average quality, meets expectations.",23,1
R24403,C06403,P0796,2023-01-20,4,Great product! Highly recommend.,46,1
R06271,C04251,P0208,2023-01-20,1,Would not recommend. Poor value.,22,1
R19372,C03249,P0039,2023-01-20,2,Not as described. Returning it.,35,0
R10674,C02328,P0552,2023-01-20,4,Perfect. Will buy again.,12,1
R16866,C08209,P0413,2023-01-20,4,"Excellent quality, fast shipping.",29,1
R08394,C01075,P0071,2023-01-20,4,Amazing value for the price.,12,1
R13829,C02518,P0317,2023-01-20,2,Terrible experience. Avoid.,46,0
R07127,C07998,P0761,2023-01-20,5,"Excellent quality, fast shipping.",27,1
R01299,C02203,P0709,2023-01-20,2,Disappointed with the quality.,23,1
R10267,C04505,P0596,2023-01-20,4,"Excellent quality, fast shipping.",33,0
R20062,C02649,P0072,2023-01-20,3,Fine for basic use.,5,0
R12173,C02423,P0938,2023-01-20,5,Love it! Exactly what I needed.,22,0
R23726,C06695,P0439,2023-01-20,2,Would not recommend. Poor value.,47,1
R17894,C00392,P0347,2023-01-20,4,Perfect. Will buy again.,22,1
R06481,C07738,P0739,2023-01-20,4,Perfect. Will buy again.,18,1
R01608,C03551,P0879,2023-01-20,4,Amazing value for the price.,6,1
R07590,C02567,P0563,2023-01-20,3,Decent product for the price.,37,1
R14434,C02494,P0649,2023-01-20,1,Not as described. Returning it.,0,1
R01422,C05517,P0322,2023-01-20,2,Broke after a week of use.,46,1
R19250,C01905,P0366,2023-01-20,3,"It is okay, nothing special.",5,0
R06963,C02695,P0918,2023-01-20,4,"Excellent quality, fast shipping.",22,1
R21336,C00941,P0202,2023-01-20,5,"Excellent quality, fast shipping.",20,1
R16290,C00745,P0398,2023-01-20,4,Love it! Exactly what I needed.,2,1
R21055,C05885,P0473,2023-01-20,1,Disappointed with the quality.,2,0
R17058,C07102,P0710,2023-01-20,5,Perfect. Will buy again.,18,1
R24008,C02247,P0482,2023-01-20,3,Fine for basic use.,11,0
R09917,C03133,P0878,2023-01-20,4,Love it! Exactly what I needed.,22,1
